SERIALNO,PWGTP,age,gender,marriage_status,income
601720,115,5,Male,Never married or under 15 years old,
602864,110,12,Female,Never married or under 15 years old,
602924,91,70,Male,Married,0.0
602924,89,74,Female,Married,0.0
603102,76,30,Male,Married,45000.0
603102,76,26,Female,Married,8000.0
603102,67,7,Male,Never married or under 15 years old,
603623,46,27,Male,Married,9200.0
603623,101,23,Female,Married,8000.0
603623,47,1,Male,Never married or under 15 years old,
605066,297,46,Male,Married,0.0
605066,284,41,Female,Married,30000.0
605309,26,53,Female,Never married or under 15 years old,40000.0
605309,76,49,Female,Divorced,0.0
605309,43,5,Male,Never married or under 15 years old,
605309,17,4,Male,Never married or under 15 years old,
606054,172,37,Female,Never married or under 15 years old,30000.0
606054,165,32,Female,Never married or under 15 years old,12000.0
606632,64,70,Male,Widowed,0.0
607105,95,41,Male,Separated,100000.0
607105,77,45,Female,Divorced,78000.0
607173,54,60,Male,Divorced,6900.0
607173,92,44,Female,Widowed,5000.0
607656,63,72,Male,Married,24000.0
607656,47,70,Female,Married,0.0
608900,103,60,Female,Married,24000.0
608900,57,61,Male,Married,87000.0
608908,85,62,Female,Married,43000.0
608908,67,62,Male,Married,520.0
609129,12,19,Male,Never married or under 15 years old,36000.0
609129,13,25,Female,Never married or under 15 years old,30000.0
610066,80,22,Male,Married,35400.0
610066,97,18,Female,Married,0.0
610066,118,0,Female,Never married or under 15 years old,
610911,56,72,Female,Married,0.0
610911,52,77,Male,Married,48000.0
612211,115,34,Male,Married,50000.0
612211,88,32,Female,Married,0.0
612211,83,6,Male,Never married or under 15 years old,
612211,67,4,Male,Never married or under 15 years old,
612211,66,2,Male,Never married or under 15 years old,
612838,124,50,Female,Married,23000.0
612838,206,50,Male,Married,0.0
613454,22,66,Female,Divorced,29100.0
614021,234,23,Female,Never married or under 15 years old,580.0
614723,46,59,Male,Married,103000.0
614723,101,46,Female,Married,12000.0
614723,56,12,Male,Never married or under 15 years old,
615736,73,62,Female,Divorced,98000.0
616015,351,85,Female,Widowed,0.0
617214,37,74,Male,Married,0.0
617214,48,65,Female,Married,7000.0
617368,441,27,Male,Married,45600.0
617368,362,25,Female,Married,900.0
617368,487,6,Female,Never married or under 15 years old,
617368,407,4,Female,Never married or under 15 years old,
617368,497,1,Male,Never married or under 15 years old,
617368,419,47,Female,Married,46800.0
617689,213,34,Male,Never married or under 15 years old,70000.0
618352,82,93,Male,Divorced,0.0
618410,45,36,Female,Divorced,63000.0
618410,20,21,Male,Never married or under 15 years old,26700.0
618410,8,18,Male,Never married or under 15 years old,0.0
618410,46,9,Female,Never married or under 15 years old,
618410,60,3,Male,Never married or under 15 years old,
618410,26,32,Male,Never married or under 15 years old,85000.0
618843,172,50,Male,Married,59000.0
618843,70,45,Female,Married,21000.0
618843,61,14,Female,Never married or under 15 years old,
618843,60,8,Female,Never married or under 15 years old,
618870,28,63,Male,Married,12000.0
618870,28,65,Female,Married,0.0
619637,97,60,Female,Divorced,70000.0
620173,31,63,Male,Divorced,0.0
621050,44,34,Male,Married,23000.0
621050,66,35,Female,Married,7000.0
621050,42,12,Female,Never married or under 15 years old,
621050,50,9,Male,Never married or under 15 years old,
621050,43,7,Female,Never married or under 15 years old,
621050,42,3,Male,Never married or under 15 years old,
621547,44,53,Female,Married,33000.0
621547,74,61,Male,Married,80000.0
621586,92,26,Female,Never married or under 15 years old,15000.0
621586,98,35,Male,Divorced,13000.0
621712,68,64,Male,Divorced,0.0
621810,31,48,Female,Married,55000.0
621810,26,51,Male,Married,125000.0
622149,47,30,Male,Divorced,9800.0
623410,30,27,Female,Never married or under 15 years old,23000.0
623471,147,68,Male,Married,0.0
623471,66,59,Female,Married,51000.0
623899,71,37,Male,Divorced,70000.0
623899,57,16,Male,Never married or under 15 years old,0.0
623899,83,11,Male,Never married or under 15 years old,
623899,85,11,Female,Never married or under 15 years old,
623899,57,38,Female,Divorced,18000.0
624750,72,46,Male,Married,110000.0
624750,42,53,Female,Married,10000.0
625118,61,35,Female,Widowed,14000.0
625118,54,10,Male,Never married or under 15 years old,
626000,169,65,Female,Married,0.0
626000,111,68,Male,Married,0.0
627230,103,41,Female,Married,3400.0
627230,121,44,Male,Married,52000.0
627230,117,14,Male,Never married or under 15 years old,
627230,107,12,Female,Never married or under 15 years old,
627254,112,72,Male,Widowed,0.0
627333,97,56,Female,Married,64000.0
627333,88,69,Male,Married,0.0
629907,168,48,Female,Never married or under 15 years old,0.0
631957,77,60,Female,Never married or under 15 years old,0.0
632314,50,59,Male,Married,15500.0
632327,27,66,Male,Married,0.0
632327,31,64,Female,Married,0.0
632479,32,67,Female,Married,0.0
632479,41,67,Male,Married,0.0
633051,168,51,Female,Married,425000.0
633051,171,47,Male,Married,40000.0
634222,65,20,Female,Never married or under 15 years old,7000.0
635628,377,38,Male,Divorced,95000.0
635628,317,10,Male,Never married or under 15 years old,
635628,344,9,Female,Never married or under 15 years old,
635628,271,45,Female,Divorced,30000.0
635981,60,36,Male,Married,37000.0
635981,105,33,Female,Married,32000.0
635981,50,12,Male,Never married or under 15 years old,
635981,52,9,Female,Never married or under 15 years old,
636113,88,62,Female,Widowed,0.0
636264,61,61,Female,Divorced,0.0
636775,47,46,Male,Divorced,52000.0
636775,78,20,Female,Never married or under 15 years old,5600.0
636805,289,58,Female,Married,25000.0
636805,281,60,Male,Married,0.0
637610,53,56,Female,Never married or under 15 years old,65000.0
638147,102,49,Female,Married,38000.0
638147,112,51,Male,Married,70000.0
638202,38,63,Male,Married,0.0
638202,32,62,Female,Married,0.0
639026,124,19,Male,Never married or under 15 years old,0.0
640263,78,23,Male,Never married or under 15 years old,2300.0
640630,145,70,Male,Married,0.0
640630,112,65,Female,Married,0.0
640695,92,51,Male,Married,70000.0
640695,118,50,Female,Married,40000.0
640695,139,20,Male,Never married or under 15 years old,12000.0
641525,9,70,Male,Married,14000.0
641525,11,68,Female,Married,0.0
641525,32,43,Female,Married,13000.0
641525,13,18,Male,Never married or under 15 years old,0.0
643465,48,65,Male,Divorced,10000.0
643942,137,48,Male,Divorced,23000.0
643942,153,21,Female,Never married or under 15 years old,0.0
643942,134,18,Male,Never married or under 15 years old,1700.0
644446,57,72,Female,Widowed,0.0
644554,144,39,Male,Divorced,14000.0
644554,113,15,Female,Never married or under 15 years old,0.0
645109,41,85,Male,Married,0.0
645109,46,75,Female,Married,0.0
646345,30,84,Female,Married,0.0
646345,27,77,Female,Married,0.0
647965,33,74,Female,Widowed,0.0
647965,57,19,Female,Never married or under 15 years old,0.0
647965,8,18,Male,Never married or under 15 years old,0.0
647965,34,16,Female,Never married or under 15 years old,0.0
647965,51,10,Female,Never married or under 15 years old,
647965,27,4,Female,Never married or under 15 years old,
647965,28,0,Female,Never married or under 15 years old,
648694,25,52,Male,Never married or under 15 years old,35000.0
648694,27,3,Female,Never married or under 15 years old,
651600,73,57,Male,Divorced,0.0
651705,165,72,Male,Married,53000.0
651705,243,83,Female,Widowed,0.0
652327,122,20,Male,Never married or under 15 years old,6000.0
652327,176,25,Male,Never married or under 15 years old,56000.0
652327,174,20,Male,Never married or under 15 years old,7200.0
652515,185,68,Male,Widowed,0.0
652668,120,80,Male,Widowed,0.0
653031,84,83,Male,Married,0.0
653031,117,82,Female,Married,0.0
653192,14,64,Female,Married,0.0
653192,10,68,Male,Married,0.0
653682,78,33,Male,Married,12000.0
653682,121,28,Female,Married,0.0
653682,82,3,Female,Never married or under 15 years old,
653682,80,0,Female,Never married or under 15 years old,
653882,54,23,Female,Married,22000.0
653882,56,32,Male,Married,60000.0
653882,37,0,Female,Never married or under 15 years old,
654049,9,48,Female,Separated,0.0
654427,663,30,Male,Never married or under 15 years old,96000.0
654954,139,40,Female,Married,15000.0
654954,138,47,Male,Married,65000.0
654954,170,15,Female,Never married or under 15 years old,0.0
654954,166,9,Female,Never married or under 15 years old,
655425,31,68,Female,Married,0.0
655425,51,71,Male,Married,0.0
655620,72,36,Male,Never married or under 15 years old,28000.0
656378,238,31,Male,Married,85000.0
656378,329,26,Female,Married,44000.0
656378,257,0,Male,Never married or under 15 years old,
656735,98,23,Female,Never married or under 15 years old,10000.0
656986,92,88,Female,Widowed,0.0
657390,59,42,Female,Married,61000.0
657390,70,49,Male,Married,44000.0
657390,65,12,Male,Never married or under 15 years old,
657390,65,9,Male,Never married or under 15 years old,
657390,64,17,Male,Never married or under 15 years old,2000.0
657694,133,60,Female,Divorced,45300.0
658535,140,30,Male,Married,55000.0
658535,108,30,Female,Married,10000.0
658535,121,8,Female,Never married or under 15 years old,
658535,194,3,Female,Never married or under 15 years old,
658803,158,46,Male,Married,425000.0
658803,171,43,Female,Married,0.0
658803,158,20,Male,Never married or under 15 years old,15000.0
658803,156,20,Male,Never married or under 15 years old,15000.0
658803,116,14,Male,Never married or under 15 years old,
658803,153,79,Female,Widowed,0.0
660721,56,19,Female,Never married or under 15 years old,0.0
661456,85,60,Female,Divorced,72000.0
661810,68,17,Male,Never married or under 15 years old,0.0
662096,8,69,Female,Widowed,0.0
662326,108,66,Female,Never married or under 15 years old,110000.0
663958,35,64,Male,Married,0.0
663958,30,64,Female,Married,10000.0
665546,34,52,Female,Never married or under 15 years old,60000.0
665546,30,55,Male,Never married or under 15 years old,35000.0
665687,35,53,Male,Never married or under 15 years old,12000.0
665687,56,93,Male,Widowed,0.0
666391,36,55,Male,Divorced,0.0
666522,111,67,Female,Married,0.0
666522,117,65,Male,Married,0.0
666587,17,51,Male,Married,106000.0
666587,21,53,Female,Married,12000.0
666587,32,19,Female,Never married or under 15 years old,8600.0
666610,58,33,Male,Divorced,80000.0
666610,74,31,Male,Never married or under 15 years old,80000.0
666811,130,60,Female,Divorced,50000.0
666951,120,47,Female,Married,0.0
666951,83,58,Male,Married,680.0
666951,407,23,Female,Separated,320.0
666951,108,12,Male,Never married or under 15 years old,
666951,107,8,Male,Never married or under 15 years old,
667460,50,39,Male,Married,90000.0
667460,40,45,Male,Married,60000.0
667460,49,11,Male,Never married or under 15 years old,
667460,49,10,Female,Never married or under 15 years old,
669310,124,26,Female,Never married or under 15 years old,40000.0
669729,61,38,Female,Married,56000.0
669729,76,38,Male,Married,425000.0
669729,57,0,Male,Never married or under 15 years old,
669737,84,44,Female,Married,60000.0
669737,104,50,Male,Married,25000.0
669737,90,14,Male,Never married or under 15 years old,
670069,78,62,Female,Divorced,108000.0
670556,153,69,Female,Widowed,0.0
670770,49,19,Male,Never married or under 15 years old,4500.0
672560,37,33,Male,Married,36000.0
672560,41,33,Female,Married,43800.0
672560,50,1,Male,Never married or under 15 years old,
672761,15,46,Male,Never married or under 15 years old,21000.0
673080,55,45,Female,Married,20000.0
673080,85,45,Male,Married,85000.0
673080,95,14,Female,Never married or under 15 years old,
673080,94,12,Female,Never married or under 15 years old,
673080,70,9,Male,Never married or under 15 years old,
673517,99,62,Male,Married,0.0
673517,102,55,Female,Married,0.0
673517,117,14,Male,Never married or under 15 years old,
673870,53,75,Male,Married,3000.0
673870,65,69,Female,Married,0.0
675399,40,23,Female,Never married or under 15 years old,12000.0
675825,79,48,Female,Divorced,37200.0
675825,122,48,Male,Never married or under 15 years old,50000.0
676016,56,21,Male,Never married or under 15 years old,40000.0
676016,52,19,Female,Never married or under 15 years old,13000.0
677271,45,52,Male,Divorced,45000.0
677271,56,78,Male,Widowed,0.0
677414,175,35,Male,Divorced,50000.0
677513,25,82,Male,Widowed,0.0
678169,110,81,Male,Married,0.0
678169,73,78,Female,Married,0.0
679073,85,65,Male,Married,26500.0
679073,97,64,Female,Married,26500.0
679073,102,20,Female,Never married or under 15 years old,8000.0
680314,59,62,Male,Married,0.0
680314,69,55,Female,Married,0.0
681563,336,21,Male,Never married or under 15 years old,30700.0
681563,240,21,Female,Never married or under 15 years old,8300.0
682104,82,55,Female,Widowed,0.0
682270,10,36,Male,Married,80000.0
682270,11,39,Female,Married,46000.0
682270,10,7,Male,Never married or under 15 years old,
682270,12,4,Male,Never married or under 15 years old,
682790,57,75,Male,Widowed,0.0
683966,215,38,Male,Divorced,65000.0
684206,77,33,Female,Divorced,40000.0
684206,67,7,Female,Never married or under 15 years old,
684890,40,71,Male,Married,0.0
684890,25,64,Female,Married,0.0
685126,91,76,Female,Divorced,0.0
690317,60,41,Female,Married,63000.0
690317,125,41,Male,Married,35000.0
690317,53,15,Female,Never married or under 15 years old,0.0
690317,55,10,Female,Never married or under 15 years old,
690348,51,56,Female,Divorced,50000.0
690348,56,21,Male,Never married or under 15 years old,15000.0
690570,8,58,Female,Never married or under 15 years old,40000.0
690880,170,26,Male,Married,63000.0
690880,191,21,Female,Married,6800.0
690880,257,2,Male,Never married or under 15 years old,
691004,109,57,Female,Married,0.0
691004,125,53,Male,Married,425000.0
691098,102,35,Female,Never married or under 15 years old,0.0
691098,124,17,Female,Never married or under 15 years old,0.0
691098,148,9,Female,Never married or under 15 years old,
692527,130,22,Male,Married,7200.0
692527,63,22,Female,Married,13000.0
692548,9,56,Female,Married,3900.0
692548,9,66,Male,Married,59000.0
692945,48,48,Male,Divorced,0.0
692945,44,8,Female,Never married or under 15 years old,
692945,56,3,Male,Never married or under 15 years old,
692945,38,29,Female,Never married or under 15 years old,7700.0
693000,180,56,Female,Married,60000.0
693000,219,54,Male,Married,60000.0
693615,79,20,Male,Never married or under 15 years old,0.0
693650,53,81,Female,Widowed,21600.0
693657,46,56,Male,Divorced,42000.0
693657,61,22,Male,Separated,15000.0
693770,133,67,Female,Divorced,0.0
694848,100,75,Female,Married,0.0
694848,71,75,Male,Married,0.0
695402,48,93,Female,Widowed,0.0
697465,53,18,Female,Never married or under 15 years old,6000.0
697788,138,64,Male,Widowed,23000.0
697857,9,43,Male,Married,0.0
697857,9,42,Female,Married,0.0
697857,12,20,Male,Never married or under 15 years old,4000.0
697857,11,16,Male,Never married or under 15 years old,3000.0
697857,10,10,Female,Never married or under 15 years old,
697857,10,5,Female,Never married or under 15 years old,
697857,13,1,Male,Never married or under 15 years old,
699053,31,41,Female,Married,0.0
699053,45,41,Male,Married,91000.0
699053,23,13,Female,Never married or under 15 years old,
699053,40,6,Male,Never married or under 15 years old,
699053,29,3,Female,Never married or under 15 years old,
700096,59,0,Female,Never married or under 15 years old,
700246,14,61,Female,Never married or under 15 years old,54000.0
700253,44,32,Male,Married,149000.0
700253,62,30,Female,Married,0.0
700253,69,8,Female,Never married or under 15 years old,
700253,114,7,Male,Never married or under 15 years old,
